180605164435.586,103,A,1,512,180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586180605164435.586
180605164435.596,104,A,2,1024,180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596180605164435.596
180605164435.606,105,I,0,1024,180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606180605164435.606
180605164435.616,106,I,1,512,180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616180605164435.616
180605164435.626,107,A,2,128,180605164435.626180605164435.626180605164435.626180605164435.626180605164435.626180605164435.626180605164435.626180605164435.626
180605164435.636,108,I,0,128,180605164435.636180605164435.636180605164435.636180605164435.636180605164435.636180605164435.636180605164435.636180605164435.636
180605164435.646,109,I,1,128,180605164435.646180605164435.646180605164435.646180605164435.646180605164435.646180605164435.646180605164435.646180605164435.646
180605164435.656,110,A,2,128,180605164435.656180605164435.656180605164435.656180605164435.656180605164435.656180605164435.656180605164435.656180605164435.656
180605164435.667,111,A,0,512,180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667180605164435.667
180605164435.677,112,A,1,128,180605164435.677180605164435.677180605164435.677180605164435.677180605164435.677180605164435.677180605164435.677180605164435.677
180605164435.687,113,A,2,1024,180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687180605164435.687
180605164435.697,114,A,0,1024,180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697180605164435.697
180605164435.706,115,A,1,1024,180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706180605164435.706
180605164435.717,116,A,2,128,180605164435.717180605164435.717180605164435.717180605164435.717180605164435.717180605164435.717180605164435.717180605164435.717
180605164435.727,117,I,0,128,180605164435.727180605164435.727180605164435.727180605164435.727180605164435.727180605164435.727180605164435.727180605164435.727
180605164435.737,118,A,1,1024,180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737180605164435.737
180605164435.748,119,A,2,128,180605164435.748180605164435.748180605164435.748180605164435.748180605164435.748180605164435.748180605164435.748180605164435.748
180605164435.758,120,I,0,1024,180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758180605164435.758
180605164435.768,121,I,1,512,180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768180605164435.768
180605164435.778,122,A,2,1024,180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778180605164435.778
180605164435.788,123,A,0,1024,180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788180605164435.788
180605164435.798,124,A,1,128,180605164435.798180605164435.798180605164435.798180605164435.798180605164435.798180605164435.798180605164435.798180605164435.798
180605164435.811,125,A,2,128,180605164435.811180605164435.811180605164435.811180605164435.811180605164435.811180605164435.811180605164435.811180605164435.811
180605164435.821,126,A,0,128,180605164435.821180605164435.821180605164435.821180605164435.821180605164435.821180605164435.821180605164435.821180605164435.821
180605164435.831,127,A,1,1024,180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831180605164435.831
180605164435.841,128,A,2,512,180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841180605164435.841
180605164435.852,129,A,0,512,180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852180605164435.852
180605164435.862,130,I,1,1024,180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862180605164435.862
180605164435.872,131,I,2,1024,180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872180605164435.872
180605164435.882,132,I,0,512,180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882180605164435.882
180605164435.893,133,I,1,128,180605164435.893180605164435.893180605164435.893180605164435.893180605164435.893180605164435.893180605164435.893180605164435.893
180605164435.906,134,A,2,1024,180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906180605164435.906
180605164435.914,135,A,0,128,180605164435.914180605164435.914180605164435.914180605164435.914180605164435.914180605164435.914180605164435.914180605164435.914
180605164435.925,136,A,1,512,180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925180605164435.925
180605164435.935,137,I,2,128,180605164435.935180605164435.935180605164435.935180605164435.935180605164435.935180605164435.935180605164435.935180605164435.935
180605164435.952,138,I,0,1024,180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952180605164435.952
180605164435.962,139,A,1,512,180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962180605164435.962
180605164435.973,140,A,2,128,180605164435.973180605164435.973180605164435.973180605164435.973180605164435.973180605164435.973180605164435.973180605164435.973
180605164435.993,141,A,0,512,180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993180605164435.993
180605164436.014,142,I,1,128,180605164436.014180605164436.014180605164436.014180605164436.014180605164436.014180605164436.014180605164436.014180605164436.014
180605164436.024,143,A,2,512,180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024180605164436.024
180605164436.034,144,A,0,128,180605164436.034180605164436.034180605164436.034180605164436.034180605164436.034180605164436.034180605164436.034180605164436.034
180605164436.044,145,A,1,1024,180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044180605164436.044
180605164436.054,146,I,2,128,180605164436.054180605164436.054180605164436.054180605164436.054180605164436.054180605164436.054180605164436.054180605164436.054
180605164436.064,147,I,0,1024,180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064180605164436.064
180605164436.074,148,A,1,512,180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074180605164436.074
180605164436.084,149,I,2,512,180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084180605164436.084
180605164436.095,150,I,0,512,180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095180605164436.095
180605164436.105,151,I,1,1024,180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105180605164436.105
180605164436.115,152,A,2,1024,180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115180605164436.115
180605164436.125,153,A,0,128,180605164436.125180605164436.125180605164436.125180605164436.125180605164436.125180605164436.125180605164436.125180605164436.125
180605164436.135,154,I,1,512,180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135180605164436.135
180605164436.145,155,A,2,512,180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145180605164436.145
180605164436.155,156,A,0,1024,180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155180605164436.155
180605164436.165,157,A,1,128,180605164436.165180605164436.165180605164436.165180605164436.165180605164436.165180605164436.165180605164436.165180605164436.165
180605164436.175,158,A,2,512,180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175180605164436.175
180605164436.185,159,A,0,1024,180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185180605164436.185
180605164436.195,160,I,1,512,180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195180605164436.195
180605164436.205,161,A,2,512,180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205180605164436.205
180605164436.215,162,A,0,128,180605164436.215180605164436.215180605164436.215180605164436.215180605164436.215180605164436.215180605164436.215180605164436.215
180605164436.225,163,I,1,1024,180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225180605164436.225
